,id,date,month,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,query,price/sqft,price_zipcode,recommendation,season,price/sqft_season,sell_price
7327,124069032,2014-05-05,5,600000.0,3,1.75,1670,39639,1.0,0,0,4,8,1670,0,1976,1992,98075,47.5929,-121.989,2330,30492,"47.5929,-121.989",15.136607886172708,72.77178833017858,buy,spring,48.232229251953854,780000.0
7328,224069105,2015-04-10,4,650100.0,2,1.0,1750,60872,1.0,0,0,4,7,1180,570,1973,0,98075,47.5946,-122.006,2480,5425,"47.5946,-122.006",10.679787094230516,72.77178833017858,buy,spring,48.232229251953854,845130.0
7329,305000310,2015-04-21,4,630000.0,4,2.5,2540,8706,2.0,0,0,3,9,2540,0,1997,0,98075,47.5855,-122.031,2540,6239,"47.5855,-122.031",72.36388697450035,72.77178833017858,buy,spring,48.232229251953854,693000.0
7330,1604590230,2015-04-24,4,800000.0,4,2.5,2900,18303,2.0,0,0,4,10,2900,0,1994,0,98075,47.5981,-122.03,2900,18303,"47.5981,-122.03",43.70868163689013,72.77178833017858,buy,spring,48.232229251953854,1040000.0
7331,7527200360,2014-06-11,6,545000.0,3,2.5,2180,15693,1.0,0,0,4,8,1850,330,1979,0,98075,47.592,-122.082,2270,24000,"47.592,-122.082",34.728860001274455,72.77178833017858,buy,spring,48.232229251953854,708500.0
7332,1724069043,2014-06-18,6,739888.0,3,2.5,2420,43177,2.0,0,4,4,8,1690,730,1989,0,98075,47.569,-122.058,3740,8717,"47.569,-122.058",17.136160455798226,72.77178833017858,buy,spring,48.232229251953854,961854.4
7333,524069115,2014-05-09,5,759000.0,3,2.25,2950,78843,1.5,0,0,3,9,2950,0,2006,0,98075,47.5917,-122.068,3880,78843,"47.5917,-122.068",9.626726532475933,72.77178833017858,buy,spring,48.232229251953854,986700.0
7334,524069020,2015-04-22,4,1050000.0,4,4.0,4550,54013,1.0,0,1,4,9,2300,2250,1989,0,98075,47.5964,-122.077,3540,39634,"47.5964,-122.077",19.439764501138615,72.77178833017858,buy,spring,48.232229251953854,1365000.0
7335,2553300120,2015-05-04,5,629500.0,3,2.0,2020,10584,1.0,0,0,3,10,2020,0,1994,0,98075,47.5851,-122.028,3030,9870,"47.5851,-122.028",59.47656840513984,72.77178833017858,buy,spring,48.232229251953854,692450.0
7336,6795100330,2014-06-25,6,1150000.0,3,2.0,2110,18815,2.0,0,0,5,7,2110,0,1979,0,98075,47.5836,-122.042,2690,21010,"47.5836,-122.042",61.12144565506245,72.77178833017858,buy,spring,48.232229251953854,1265000.0
7337,9201000610,2014-06-03,6,875000.0,4,2.25,3720,12384,1.0,0,2,5,8,1860,1860,1970,0,98075,47.5836,-122.074,3180,15541,"47.5836,-122.074",70.65568475452196,72.77178833017858,buy,spring,48.232229251953854,962500.0
7338,924069210,2014-06-03,6,695000.0,4,2.5,2961,12146,2.0,0,0,3,9,2961,0,1998,0,98075,47.5839,-122.052,2620,17749,"47.5839,-122.052",57.22048410999506,72.77178833017858,buy,spring,48.232229251953854,764500.0000000001
7339,7525420150,2015-04-13,4,602500.0,4,1.75,2190,41000,2.0,0,0,3,8,2190,0,1980,0,98075,47.5755,-122.033,2590,35370,"47.5755,-122.033",14.695121951219512,72.77178833017858,buy,spring,48.232229251953854,783250.0
7340,6790200180,2014-06-03,6,600000.0,4,2.5,2620,9873,2.0,0,0,3,8,2620,0,1987,0,98075,47.5822,-122.051,2520,9935,"47.5822,-122.051",60.77180188392586,72.77178833017858,buy,spring,48.232229251953854,660000.0
7341,7300200290,2014-05-06,5,650000.0,5,3.5,3480,36615,2.0,0,0,4,8,2490,990,1983,0,98075,47.5741,-122.05,2540,35910,"47.5741,-122.05",17.75228731394237,72.77178833017858,buy,spring,48.232229251953854,844999.9999999999
7342,8123500050,2014-06-24,6,599000.0,5,2.75,2730,22572,1.0,0,0,3,7,2080,650,1968,1992,98075,47.5951,-122.037,2260,15458,"47.5951,-122.037",26.537302853092328,72.77178833017858,buy,spring,48.232229251953854,778700.0
7343,5726500130,2015-04-07,4,518000.0,4,1.75,2560,15000,1.0,0,0,3,7,1880,680,1974,0,98075,47.5952,-122.053,2210,15150,"47.5952,-122.053",34.53333333333333,72.77178833017858,buy,spring,48.232229251953854,673400.0
7344,7527410080,2014-06-02,6,585083.0,5,2.75,2910,36250,1.0,0,0,3,8,1590,1320,1977,0,98075,47.5916,-122.076,2910,37376,"47.5916,-122.076",16.140220689655173,72.77178833017858,buy,spring,48.232229251953854,760607.9
7345,8691310980,2015-04-09,4,730000.0,4,2.5,2750,10351,2.0,0,0,3,10,2750,0,1998,0,98075,47.5894,-121.98,3370,10351,"47.5894,-121.98",70.52458699642547,72.77178833017858,buy,spring,48.232229251953854,803000.0000000001
7346,629400480,2014-06-19,6,775000.0,4,2.75,3010,15992,2.0,0,0,3,11,3010,0,1996,0,98075,47.5895,-121.994,3330,12333,"47.5895,-121.994",48.46173086543271,72.77178833017858,buy,spring,48.232229251953854,852500.0000000001
7347,8835700250,2015-04-26,4,965000.0,4,2.5,3570,17411,2.0,0,0,3,10,3570,0,1990,0,98075,47.5617,-122.03,3510,16153,"47.5617,-122.03",55.42473149158578,72.77178833017858,buy,spring,48.232229251953854,1061500.0
7348,1441600020,2014-05-27,5,960000.0,5,4.0,3720,15200,2.0,0,0,3,10,3720,0,2005,0,98075,47.5956,-122.026,4100,19036,"47.5956,-122.026",63.1578947368421,72.77178833017858,buy,spring,48.232229251953854,1056000.0
7349,8691330130,2014-06-11,6,742000.0,4,2.5,2810,10986,2.0,0,0,3,10,2810,0,1997,0,98075,47.5943,-121.981,3540,10986,"47.5943,-121.981",67.54050609867103,72.77178833017858,buy,spring,48.232229251953854,816200.0000000001
7350,7525410190,2014-05-02,5,550000.0,3,1.75,2910,35200,1.5,0,0,3,8,2910,0,1979,0,98075,47.5747,-122.035,2590,37500,"47.5747,-122.035",15.625,72.77178833017858,buy,spring,48.232229251953854,715000.0
7351,6791200120,2015-04-07,4,515000.0,3,2.25,1820,13362,1.0,0,0,3,8,1220,600,1977,0,98075,47.5898,-122.052,2050,15000,"47.5898,-122.052",38.54213441101631,72.77178833017858,buy,spring,48.232229251953854,669500.0
7352,8691330910,2014-05-21,5,744000.0,4,2.75,2830,13059,2.0,0,0,3,10,2830,0,1998,0,98075,47.595,-121.986,3840,11596,"47.595,-121.986",56.97220307833678,72.77178833017858,buy,spring,48.232229251953854,818400.0000000001
7353,5611500100,2014-05-22,5,655000.0,4,2.5,2860,12394,2.0,0,0,3,10,2860,0,1999,0,98075,47.5832,-122.026,3070,8515,"47.5832,-122.026",52.84815233177344,72.77178833017858,buy,spring,48.232229251953854,720500.0
7354,8644210110,2015-05-01,5,792000.0,3,2.5,3320,12840,1.0,0,0,3,10,2600,720,1990,0,98075,47.5783,-121.994,3230,14933,"47.5783,-121.994",61.6822429906542,72.77178833017858,buy,spring,48.232229251953854,871200.0000000001
7355,324069058,2014-05-30,5,568000.0,4,2.0,2340,50233,1.0,0,0,4,7,1170,1170,1966,0,98075,47.5905,-122.022,2470,62290,"47.5905,-122.022",11.30730794497641,72.77178833017858,buy,spring,48.232229251953854,738400.0
7356,424069112,2014-06-16,6,999000.0,4,2.75,2800,19168,2.0,0,0,3,10,2800,0,1992,0,98075,47.5911,-122.037,2010,16020,"47.5911,-122.037",52.11811352253756,72.77178833017858,buy,spring,48.232229251953854,1098900.0
7357,3276940100,2014-05-22,5,1000000.0,4,3.0,4260,18687,2.0,0,0,3,11,4260,0,1996,0,98075,47.5874,-121.982,3490,16772,"47.5874,-121.982",53.513137475250176,72.77178833017858,buy,spring,48.232229251953854,1100000.0
7358,2391600320,2015-04-20,4,480000.0,3,1.0,1040,5060,1.0,0,0,3,7,1040,0,1941,0,98116,47.5636,-122.394,890,5060,"47.5636,-122.394",94.86166007905139,118.87546425691738,buy,spring,97.2584126984127,624000.0000000001
7359,3010300240,2014-06-23,6,577000.0,3,2.5,2060,5750,1.0,0,0,3,7,1330,730,1976,0,98116,47.5671,-122.391,1920,5750,"47.5671,-122.391",100.34782608695652,118.87546425691738,buy,spring,97.2584126984127,634700.0
7360,9424400200,2014-05-15,5,451555.0,2,1.0,1320,4520,1.0,0,1,3,6,1320,0,1912,1971,98116,47.5655,-122.394,1420,4560,"47.5655,-122.394",99.90154867256638,118.87546425691738,buy,spring,97.2584126984127,496710.50000000006
7361,312000135,2014-05-20,5,483945.0,2,1.75,1480,5120,1.0,0,0,4,6,840,640,1951,0,98116,47.558,-122.392,1090,5120,"47.558,-122.392",94.5205078125,118.87546425691738,buy,spring,97.2584126984127,629128.5
7362,9274200990,2014-06-19,6,703000.0,3,2.0,1360,5980,1.5,0,0,3,8,1360,0,1945,2008,98116,47.5852,-122.388,1520,4440,"47.5852,-122.388",117.55852842809365,118.87546425691738,buy,spring,97.2584126984127,773300.0000000001
7363,6384500581,2014-06-18,6,555000.0,3,1.75,2040,6000,1.0,0,0,5,7,1120,920,1958,0,98116,47.5688,-122.397,1530,6250,"47.5688,-122.397",92.5,118.87546425691738,buy,spring,97.2584126984127,721500.0
7364,5742600090,2015-04-25,4,490000.0,3,1.0,960,5750,1.0,0,0,3,7,960,0,1951,0,98116,47.5689,-122.393,1520,5750,"47.5689,-122.393",85.21739130434783,118.87546425691738,buy,spring,97.2584126984127,637000.0
7365,7936000252,2015-05-11,5,521000.0,2,1.0,1050,7500,1.5,0,3,4,6,1050,0,1910,0,98116,47.5577,-122.399,2540,13680,"47.5577,-122.399",69.46666666666667,118.87546425691738,buy,spring,97.2584126984127,677300.0
7366,2391600165,2014-06-17,6,475000.0,3,2.25,2280,5750,1.0,0,1,4,7,1150,1130,1985,0,98116,47.5641,-122.393,1500,5060,"47.5641,-122.393",82.6086956521739,118.87546425691738,buy,spring,97.2584126984127,617500.0
7367,585000008,2015-04-13,4,460000.0,2,1.0,1020,4002,1.0,0,0,5,7,1020,0,1953,0,98116,47.5828,-122.395,1780,5000,"47.5828,-122.395",114.94252873563218,118.87546425691738,buy,spring,97.2584126984127,506000.00000000006
7368,9276200850,2014-06-16,6,460000.0,2,1.5,1090,4000,1.0,0,0,3,8,970,120,1951,0,98116,47.5798,-122.393,1700,4000,"47.5798,-122.393",115.0,118.87546425691738,buy,spring,97.2584126984127,506000.00000000006
7369,7905200315,2015-04-16,4,711777.0,4,1.75,2220,6731,1.0,0,0,4,7,1110,1110,1953,0,98116,47.5691,-122.391,1600,6350,"47.5691,-122.391",105.7461001337097,118.87546425691738,buy,spring,97.2584126984127,782954.7000000001
7370,9393700110,2014-06-03,6,430000.0,3,2.0,1360,5120,1.5,0,0,4,6,910,450,1924,0,98116,47.5587,-122.393,1440,5120,"47.5587,-122.393",83.984375,118.87546425691738,buy,spring,97.2584126984127,559000.0
7371,5154200015,2015-04-14,4,1705000.0,3,3.0,2490,27702,2.0,1,4,3,10,2490,0,2000,0,98116,47.5596,-122.403,2580,12119,"47.5596,-122.403",61.547902678506965,118.87546425691738,buy,spring,97.2584126984127,2216500.0
7372,2391602250,2014-06-26,6,440000.0,4,1.5,1770,5750,2.0,0,0,3,7,1770,0,1947,0,98116,47.5621,-122.394,970,5750,"47.5621,-122.394",76.52173913043478,118.87546425691738,buy,spring,97.2584126984127,572000.0
7373,9161100795,2015-05-06,5,476900.0,3,1.0,1240,5758,1.5,0,0,4,6,960,280,1910,0,98116,47.5675,-122.396,1460,5750,"47.5675,-122.396",82.8238971865231,118.87546425691738,buy,spring,97.2584126984127,619970.0
7374,9274203190,2014-06-11,6,650000.0,2,1.0,1030,5750,1.0,0,0,5,8,1030,0,1928,0,98116,47.5861,-122.391,1570,5750,"47.5861,-122.391",113.04347826086956,118.87546425691738,buy,spring,97.2584126984127,715000.0
7375,7577700440,2014-05-28,5,450000.0,3,1.0,1100,4600,1.0,0,0,3,7,1100,0,1917,0,98116,47.5686,-122.385,1200,5175,"47.5686,-122.385",97.82608695652173,118.87546425691738,buy,spring,97.2584126984127,495000.00000000006
7376,1024039049,2014-05-12,5,1015000.0,3,2.5,2920,34527,1.0,0,4,4,9,1800,1120,1954,1983,98116,47.5799,-122.4,2480,7933,"47.5799,-122.4",29.397283285544646,118.87546425691738,buy,spring,97.2584126984127,1319500.0
7377,2391600555,2014-06-30,6,406500.0,2,1.0,870,5750,1.0,0,0,4,7,870,0,1947,0,98116,47.5637,-122.395,1100,5750,"47.5637,-122.395",70.69565217391305,118.87546425691738,buy,spring,97.2584126984127,528450.0
7378,2391600330,2015-04-10,4,505000.0,2,1.0,810,5060,1.0,0,0,3,6,810,0,1941,0,98116,47.5635,-122.394,900,5060,"47.5635,-122.394",99.80237154150197,118.87546425691738,buy,spring,97.2584126984127,555500.0
7379,3505100297,2015-04-11,4,505000.0,3,1.75,1240,4550,1.5,0,0,4,7,1240,0,1951,0,98116,47.5803,-122.398,2110,5700,"47.5803,-122.398",110.98901098901099,118.87546425691738,buy,spring,97.2584126984127,555500.0
7380,7577700061,2015-04-16,4,532000.0,3,1.0,2360,5012,1.0,0,0,3,7,1560,800,1964,0,98116,47.5705,-122.384,1690,4800,"47.5705,-122.384",106.14525139664805,118.87546425691738,buy,spring,97.2584126984127,585200.0
7381,2997800090,2015-04-06,4,575000.0,3,1.0,1220,5652,1.0,0,0,3,6,1220,0,1905,0,98116,47.5767,-122.408,1490,2467,"47.5767,-122.408",101.73389950460015,118.87546425691738,buy,spring,97.2584126984127,632500.0
7382,59000201,2015-05-05,5,611206.0,1,1.0,1940,6300,1.0,0,3,3,8,1940,0,1963,0,98116,47.5782,-122.4,2560,6300,"47.5782,-122.4",97.0168253968254,118.87546425691738,buy,spring,97.2584126984127,794567.8
7383,7578200025,2015-04-08,4,487500.0,2,1.0,1190,5000,1.0,0,0,3,7,1190,0,1925,0,98116,47.5717,-122.382,1600,5000,"47.5717,-122.382",97.5,118.87546425691738,buy,spring,97.2584126984127,536250.0
7384,2392100090,2015-04-02,4,550000.0,3,1.75,1570,6500,1.0,0,0,3,7,920,650,1948,0,98116,47.565,-122.398,1570,5750,"47.565,-122.398",84.61538461538461,118.87546425691738,buy,spring,97.2584126984127,715000.0
7385,194000565,2015-04-09,4,505000.0,2,1.0,1000,4640,1.0,0,2,3,7,1000,0,1915,0,98116,47.5659,-122.389,1940,5800,"47.5659,-122.389",108.83620689655173,118.87546425691738,buy,spring,97.2584126984127,555500.0
7386,2391602650,2015-04-10,4,522000.0,3,1.0,1230,4600,1.5,0,0,3,7,1230,0,1929,0,98116,47.5616,-122.392,1230,4600,"47.5616,-122.392",113.47826086956522,118.87546425691738,buy,spring,97.2584126984127,574200.0
7387,5505700030,2014-05-28,5,590000.0,3,2.0,1650,6150,2.0,0,0,4,7,1650,0,1926,1993,98116,47.5713,-122.394,1280,6150,"47.5713,-122.394",95.9349593495935,118.87546425691738,buy,spring,97.2584126984127,767000.0
7388,2313900810,2015-04-02,4,610000.0,4,2.0,2220,5821,1.5,0,0,4,7,1380,840,1916,0,98116,47.5723,-122.382,1850,5000,"47.5723,-122.382",104.79299089503522,118.87546425691738,buy,spring,97.2584126984127,671000.0
7389,5135000160,2014-06-12,6,670000.0,3,2.5,2050,6420,1.0,0,3,3,8,1730,320,1956,0,98116,47.5708,-122.405,2370,7620,"47.5708,-122.405",104.3613707165109,118.87546425691738,buy,spring,97.2584126984127,737000.0000000001
7390,6087100070,2014-05-23,5,661254.0,4,4.0,2290,6250,1.5,0,0,5,7,1690,600,1940,0,98116,47.5824,-122.384,1920,4335,"47.5824,-122.384",105.80064,118.87546425691738,buy,spring,97.2584126984127,727379.4
7391,5014000085,2014-06-23,6,425000.0,2,1.0,880,6413,1.0,0,0,3,7,880,0,1950,0,98116,47.573,-122.395,1360,6413,"47.573,-122.395",66.27163573990332,118.87546425691738,buy,spring,97.2584126984127,552500.0
7392,2313900610,2015-04-28,4,410000.0,3,2.25,1420,3750,2.0,0,0,3,7,1420,0,1987,0,98116,47.5725,-122.383,1430,4664,"47.5725,-122.383",109.33333333333333,118.87546425691738,buy,spring,97.2584126984127,451000.00000000006
7393,148000450,2014-05-30,5,399000.0,2,1.0,940,4800,1.0,0,0,4,6,940,0,1911,1955,98116,47.5756,-122.414,980,5900,"47.5756,-122.414",83.125,118.87546425691738,buy,spring,97.2584126984127,518700.0
7394,9393700065,2015-04-23,4,515000.0,3,1.75,1300,5120,1.5,0,0,4,6,1300,0,1925,0,98116,47.5589,-122.394,1090,5124,"47.5589,-122.394",100.5859375,118.87546425691738,buy,spring,97.2584126984127,566500.0
7395,1818800144,2014-05-02,5,750000.0,3,2.5,2390,6550,1.0,0,2,4,8,1440,950,1955,0,98116,47.5714,-122.408,2010,6550,"47.5714,-122.408",114.50381679389314,118.87546425691738,buy,spring,97.2584126984127,825000.0000000001
7396,513000665,2015-04-08,4,532000.0,3,1.0,1820,5750,1.0,0,0,3,7,1120,700,1918,0,98116,47.5773,-122.383,1500,5750,"47.5773,-122.383",92.52173913043478,118.87546425691738,buy,spring,97.2584126984127,691600.0
7397,9277200180,2015-04-20,4,410000.0,3,1.0,1410,5000,1.0,0,0,3,6,980,430,1925,0,98116,47.5769,-122.397,1410,5000,"47.5769,-122.397",82.0,118.87546425691738,buy,spring,97.2584126984127,533000.0
7398,8608900205,2015-04-03,4,565500.0,3,1.75,1780,5850,1.0,0,0,5,7,980,800,1944,0,98116,47.5589,-122.392,1550,5850,"47.5589,-122.392",96.66666666666667,118.87546425691738,buy,spring,97.2584126984127,735150.0
7399,3902100205,2015-04-17,4,515000.0,3,1.75,1190,4500,1.0,0,0,3,6,1190,0,1922,2012,98116,47.5576,-122.388,1820,4500,"47.5576,-122.388",114.44444444444444,118.87546425691738,buy,spring,97.2584126984127,566500.0
7400,9274202885,2014-05-08,5,660000.0,3,1.75,1320,5750,1.5,0,0,5,7,1320,0,1918,0,98116,47.5848,-122.391,1440,5750,"47.5848,-122.391",114.78260869565217,118.87546425691738,buy,spring,97.2584126984127,726000.0000000001
7401,7905200130,2015-04-05,4,345000.0,2,1.0,770,3008,1.0,0,0,4,5,770,0,1917,0,98116,47.5686,-122.389,1550,4563,"47.5686,-122.389",114.69414893617021,118.87546425691738,buy,spring,97.2584126984127,379500.00000000006
7402,5505700020,2014-06-18,6,400000.0,3,1.75,1050,6150,1.5,0,0,4,6,950,100,1928,0,98116,47.5715,-122.394,1360,6150,"47.5715,-122.394",65.04065040650407,118.87546425691738,buy,spring,97.2584126984127,520000.0000000001
7403,9276200190,2015-04-16,4,569950.0,5,1.0,1420,6250,1.5,0,0,4,8,1420,0,1926,0,98116,47.5807,-122.389,1420,6250,"47.5807,-122.389",91.192,118.87546425691738,buy,spring,97.2584126984127,740935.0
7404,7905200365,2015-04-08,4,550000.0,3,1.75,1360,5850,1.0,0,0,4,7,1000,360,1938,0,98116,47.5711,-122.391,1540,5850,"47.5711,-122.391",94.01709401709402,118.87546425691738,buy,spring,97.2584126984127,715000.0
7405,2998800040,2014-06-13,6,589000.0,3,2.0,2250,8800,1.0,0,0,4,7,1250,1000,1925,0,98116,47.5737,-122.409,2250,4800,"47.5737,-122.409",66.93181818181819,118.87546425691738,buy,spring,97.2584126984127,765700.0
7406,148000035,2014-06-02,6,544000.0,3,1.5,1790,8203,1.5,0,1,3,7,1790,0,1910,0,98116,47.5768,-122.403,1960,6047,"47.5768,-122.403",66.3172010240156,118.87546425691738,buy,spring,97.2584126984127,707200.0
7407,3009800015,2015-04-22,4,502501.0,2,1.0,1100,4750,1.0,0,0,3,7,1100,0,1946,0,98116,47.5772,-122.381,1830,4750,"47.5772,-122.381",105.78968421052632,118.87546425691738,buy,spring,97.2584126984127,552751.1000000001
7408,9274200735,2015-05-07,5,567500.0,4,1.75,2190,5060,1.0,0,0,3,7,1190,1000,1950,0,98116,47.5846,-122.387,1510,4600,"47.5846,-122.387",112.15415019762845,118.87546425691738,buy,spring,97.2584126984127,624250.0
7409,7579200600,2015-04-28,4,575000.0,3,2.0,1750,5750,1.0,0,2,5,7,870,880,1956,0,98116,47.5579,-122.384,1750,5750,"47.5579,-122.384",100.0,118.87546425691738,buy,spring,97.2584126984127,632500.0
7410,5014000120,2014-06-17,6,430000.0,3,1.0,980,7200,1.0,0,0,4,7,980,0,1950,0,98116,47.5718,-122.395,1180,6572,"47.5718,-122.395",59.72222222222222,118.87546425691738,buy,spring,97.2584126984127,559000.0
7411,2998300146,2014-06-17,6,936000.0,3,1.75,2960,12420,1.0,0,2,4,8,1480,1480,1952,0,98116,47.5739,-122.406,2700,9106,"47.5739,-122.406",75.3623188405797,118.87546425691738,buy,spring,97.2584126984127,1216800.0
7412,7465900060,2015-02-05,2,425000.0,3,1.0,1010,5864,1.0,0,0,3,7,1010,0,1915,0,98116,47.5733,-122.381,1290,5000,"47.5733,-122.381",72.47612551159618,118.87546425691738,buy,winter,92.24464751958224,552500.0
7413,9393700140,2015-03-10,3,420000.0,3,1.0,1150,5120,1.0,0,0,4,6,800,350,1946,0,98116,47.5588,-122.392,1220,5120,"47.5588,-122.392",82.03125,118.87546425691738,buy,winter,92.24464751958224,546000.0
7414,8559900140,2015-03-31,3,450000.0,3,1.0,1060,4650,1.0,0,0,3,7,910,150,1950,0,98116,47.5784,-122.393,1480,4750,"47.5784,-122.393",96.7741935483871,118.87546425691738,buy,winter,92.24464751958224,495000.0000000001
7415,117000100,2015-03-19,3,680000.0,3,1.75,1660,5750,1.0,0,0,4,7,1080,580,1909,0,98116,47.5843,-122.385,2060,5560,"47.5843,-122.385",118.26086956521739,118.87546425691738,buy,winter,92.24464751958224,748000.0000000001
7416,2391602350,2015-02-13,2,334000.0,1,1.0,670,5750,1.0,0,0,3,7,670,0,1942,2011,98116,47.5624,-122.394,1170,5750,"47.5624,-122.394",58.08695652173913,118.87546425691738,buy,winter,92.24464751958224,434200.0
7417,9276201140,2015-02-13,2,576750.0,3,2.0,2220,5000,1.0,0,0,4,7,1110,1110,1966,0,98116,47.5807,-122.394,1450,5000,"47.5807,-122.394",115.35,118.87546425691738,buy,winter,92.24464751958224,634425.0
7418,2391601380,2015-02-23,2,390000.0,3,2.25,1650,6250,1.5,0,0,3,7,1650,0,1910,0,98116,47.5639,-122.4,2060,6250,"47.5639,-122.4",62.4,118.87546425691738,buy,winter,92.24464751958224,507000.0
7419,9161100460,2015-03-23,3,525000.0,2,1.0,1000,4950,1.0,0,0,3,7,800,200,1948,0,98116,47.5671,-122.394,1060,5500,"47.5671,-122.394",106.06060606060606,118.87546425691738,buy,winter,92.24464751958224,577500.0
7420,7616200050,2015-01-05,1,500000.0,3,1.75,1700,6120,1.0,0,0,3,7,1700,0,1952,0,98116,47.5807,-122.397,1330,6120,"47.5807,-122.397",81.69934640522875,118.87546425691738,buy,winter,92.24464751958224,650000.0
7421,5013500400,2015-03-26,3,440000.0,4,1.0,1440,6678,1.0,0,0,3,7,1040,400,1950,0,98116,47.571,-122.392,1320,6678,"47.571,-122.392",65.8879904162923,118.87546425691738,buy,winter,92.24464751958224,572000.0
7422,1021000060,2015-03-04,3,550500.0,2,1.5,930,7400,1.0,0,2,4,7,830,100,1909,0,98116,47.5691,-122.408,1920,4152,"47.5691,-122.408",74.39189189189189,118.87546425691738,buy,winter,92.24464751958224,715650.0
7423,952001710,2015-03-03,3,575000.0,4,1.75,1630,5750,1.0,0,0,3,7,1160,470,1947,0,98116,47.5674,-122.384,1640,5750,"47.5674,-122.384",100.0,118.87546425691738,buy,winter,92.24464751958224,632500.0
7424,7007700030,2015-01-05,1,400000.0,3,1.0,1050,6000,1.0,0,0,3,7,1050,0,1952,0,98116,47.5709,-122.401,1720,6000,"47.5709,-122.401",66.66666666666667,118.87546425691738,buy,winter,92.24464751958224,520000.0
7425,7577700136,2015-02-26,2,615000.0,3,1.75,1780,5175,1.0,0,0,4,7,990,790,1927,0,98116,47.5696,-122.386,1780,5175,"47.5696,-122.386",118.84057971014492,118.87546425691738,buy,winter,92.24464751958224,676500.0
7426,952006680,2015-01-29,1,550000.0,2,1.5,900,5750,1.0,0,2,3,7,900,0,1940,0,98116,47.5623,-122.384,1300,1413,"47.5623,-122.384",95.65217391304348,118.87546425691738,buy,winter,92.24464751958224,605000.0
7427,3902100150,2015-02-02,2,490000.0,5,2.0,2150,4500,1.5,0,0,3,8,2150,0,1938,0,98116,47.5582,-122.388,1300,4500,"47.5582,-122.388",108.88888888888889,118.87546425691738,buy,winter,92.24464751958224,539000.0
7428,324000530,2015-03-23,3,459000.0,3,1.0,1320,5000,1.5,0,0,3,7,1320,0,1912,0,98116,47.5711,-122.386,1320,4179,"47.5711,-122.386",91.8,118.87546425691738,buy,winter,92.24464751958224,596700.0
7429,3010300415,2015-02-11,2,383000.0,5,2.0,2280,5750,1.0,0,0,4,8,1140,1140,1951,0,98116,47.5672,-122.39,1780,5750,"47.5672,-122.39",66.6086956521739,118.87546425691738,buy,winter,92.24464751958224,497899.99999999994
7430,8587400050,2015-03-25,3,710000.0,3,2.75,2210,7660,1.0,0,1,4,7,1460,750,1968,0,98116,47.5619,-122.4,2110,8750,"47.5619,-122.4",92.68929503916449,118.87546425691738,buy,winter,92.24464751958224,781000.0000000001
7431,952001495,2015-03-06,3,588000.0,4,1.75,2170,5750,1.0,0,2,3,7,1370,800,1975,0,98116,47.5668,-122.383,1450,5750,"47.5668,-122.383",102.26086956521739,118.87546425691738,buy,winter,92.24464751958224,646800.0
7432,1818800289,2015-01-21,1,795000.0,3,2.75,1820,7517,1.0,0,0,3,9,1820,0,1997,0,98116,47.5705,-122.406,2540,8035,"47.5705,-122.406",105.76027670613277,118.87546425691738,buy,winter,92.24464751958224,874500.0000000001
7433,3508100161,2015-03-27,3,500000.0,4,3.0,2570,9104,2.0,0,2,3,7,2570,0,1930,0,98116,47.5821,-122.401,1630,4950,"47.5821,-122.401",54.92091388400703,118.87546425691738,buy,winter,92.24464751958224,650000.0
7434,9277200065,2015-02-26,2,616000.0,3,2.0,2900,5650,1.0,0,2,3,8,1520,1380,1959,0,98116,47.5789,-122.396,1810,6250,"47.5789,-122.396",109.02654867256638,118.87546425691738,buy,winter,92.24464751958224,677600.0
7435,6384500535,2015-03-26,3,499000.0,3,1.0,1270,6250,1.0,0,0,3,7,910,360,1955,0,98116,47.5694,-122.397,2000,6250,"47.5694,-122.397",79.84,118.87546425691738,buy,winter,92.24464751958224,648700.0
7436,952003285,2014-08-05,8,679900.0,3,2.5,2440,5750,2.0,0,2,3,9,1980,460,2000,0,98116,47.565,-122.381,1520,5750,"47.565,-122.381",118.24347826086957,118.87546425691738,buy,summer,87.07826086956521,747890.0000000001
7437,9274202270,2014-08-18,8,625000.0,2,1.5,1490,5750,1.5,0,0,4,7,1190,300,1900,0,98116,47.5872,-122.39,1590,4025,"47.5872,-122.39",108.69565217391305,118.87546425691738,buy,summer,87.07826086956521,687500.0
7438,194000505,2014-09-04,9,651000.0,3,2.0,1940,6440,1.0,0,2,5,7,970,970,1940,0,98116,47.5664,-122.389,1730,4640,"47.5664,-122.389",101.08695652173913,118.87546425691738,buy,summer,87.07826086956521,716100.0
7439,5505700055,2014-07-30,7,345000.0,5,3.0,2080,6150,1.0,0,0,3,7,1040,1040,1950,0,98116,47.5707,-122.394,1420,6150,"47.5707,-122.394",56.09756097560975,118.87546425691738,buy,summer,87.07826086956521,448500.0
7440,7577700070,2014-08-28,8,577000.0,2,1.75,1620,4879,1.0,0,0,3,7,1040,580,1924,2011,98116,47.5703,-122.385,1500,5000,"47.5703,-122.385",118.26193892191023,118.87546425691738,buy,summer,87.07826086956521,634700.0
